3,74,2.0
3,76,2.5
3,78,2.0
3,79,2.5
3,80,2.0
3,82,2.5
3,84,2.0
3,85,2.5
3,86,2.0
3,88,2.0
3,90,2.5
3,92,2.0
3,94,2.5
3,96,2.0
3,98,2.5
3,100,2.0
3,102,2.5
3,104,2.0
3,106,2.5
3,183,1.31
3,184,0.24
3,185,0.76
3,186,0.23
3,187,1.52
3,188,0.23
3,189,1.78
3,190,0.26
3,191,1.84
3,192,0.25
3,193,1.0
3,194,0.23
3,195,1.67
3,196,0.24
3,197,1.35
3,198,0.26
3,199,1.38
3,200,0.24
3,201,0.73
3,202,0.25
3,203,1.32
3,204,0.26
3,205,0.96
3,206,0.23
3,207,1.75
3,208,0.26
3,209,0.96
3,210,0.26
3,211,1.94
3,212,0.24
3,213,1.31
3,214,0.25
3,215,1.69
3,216,0.24
3,217,1.23
3,218,0.26
3,219,0.84
3,220,0.23
3,221,1.75
3,222,0.24
3,223,1.09
3,224,0.25
3,225,0.81
3,531,1.18
3,532,1.82
3,533,1.76
3,534,0.77
3,535,1.49
3,536,1.16
4,3,1.83
4,4,1.84
4,5,0.23
4,6,1.82
4,7,0.23
4,8,0.86
4,9,1.64
4,10,1.52
4,11,0.25
4,12,0.47
4,13,0.25
4,14,0.72
4,15,1.3
4,16,2.15
4,17,0.26
4,18,2.08
4,19,0.25
4,20,1.06
4,21,1.45
4,22,0.54
4,23,0.25
4,24,1.23
4,25,0.23
4,26,1.0
4,27,1.88
4,28,0.65
4,29,0.23
4,30,1.48
4,31,0.26
4,32,0.65
4,33,1.63
4,34,2.03
4,35,0.23
4,36,1.7
4,37,0.24
4,38,0.91
4,39,2.02
4,40,1.78
4,41,0.26
4,42,0.93
4,43,0.23
4,44,1.1
4,45,0.75
4,46,1.61
4,47,0.23
4,48,1.42
4,49,0.23
4,50,0.64
4,51,1.88
4,52,0.85
4,53,0.26
4,54,1.1
4,55,0.25
4,56,0.73
4,57,2.02
4,58,0.77
4,59,0.23
4,60,1.82
4,61,0.24
4,62,0.54
4,63,2.15
4,64,1.73
4,65,0.24
4,66,1.5
4,67,0.26
4,68,1.1
4,69,1.95
4,70,1.6
4,71,0.24
4,72,0.87
4,73,0.23
4,74,0.87
4,75,0.58
4,76,1.75
4,77,0.25
4,78,2.05
4,79,0.26
4,80,0.56
4,81,1.58
4,82,1.35
4,83,0.23
4,84,1.2
4,85,0.23
4,86,0.57
4,87,1.61
4,88,0.66
4,89,0.25
4,90,1.85
4,91,0.25
4,92,0.76
4,93,1.77
4,94,1.45
4,95,0.25
4,96,1.83
4,97,0.24
4,98,0.94
4,99,2.05
4,100,1.81
4,101,0.26
4,102,0.56
4,103,0.25
4,104,1.13
4,105,1.34
4,106,1.96
4,107,0.25
4,108,3.44
4,109,0.25
4,110,3.88
4,111,1.8
4,112,2.87
4,113,0.25
4,114,3.91
4,115,0.25
4,116,3.22
4,183,2.5
4,185,2.0
4,187,2.5
4,189,2.0
4,191,2.5
4,193,2.0
4,195,2.5
4,197,2.0
4,199,2.5
4,201,2.0
4,203,2.5
4,205,2.5
4,207,2.0
4,209,2.5
4,211,2.5
4,213,2.5
4,215,2.0
4,217,2.0
4,219,2.5
4,221,2.0
4,223,2.5
4,225,2.0
4,270,2.0
4,275,2.0
4,280,2.5
4,285,2.0
4,290,2.0
4,295,2.5
4,300,2.5
4,305,2.5
4,310,2.0
4,315,2.0
4,320,2.5
4,325,2.0
4,330,2.5
4,335,2.5
4,340,2.5
5,345,2.0
5,350,2.5
5,355,2.0
5,360,2.5
5,365,2.0
5,370,2.0
5,375,2.0
5,380,2.5
5,385,2.0
5,390,2.0
5,395,2.5
5,410,2.5
5,413,2.5
5,416,2.0
5,419,2.0
5,422,2.5
5,425,2.0
5,428,2.5
5,431,2.5
5,543,1.68
5,544,1.0
5,545,0.24
5,546,0.25
5,547,1.85
5,548,1.03
5,549,0.24
5,550,1.86
5,551,0.24
5,552,0.26
5,553,1.9
5,554,0.26
5,555,0.25
5,556,1.66
5,557,0.24
5,558,2.0
5,559,1.4
5,560,0.24
5,561,0.25
5,562,0.78
5,563,1.58
5,564,0.26
5,565,1.8
5,566,0.24
5,567,0.24
5,568,1.42
5,569,0.25
5,570,0.23
5,571,1.08
5,572,0.25
5,573,1.42
5,574,0.71
5,575,0.23
5,576,0.24
5,577,1.82
5,578,0.71
5,579,0.23
5,580,0.59
5,581,0.26
5,582,0.26
5,583,1.86
5,584,0.26
5,585,0.26
5,586,1.06
5,587,0.24
5,588,1.65
5,589,1.18
5,590,0.25
5,591,0.25
5,592,1.86
5,593,1.82
5,594,0.23
5,595,1.2
5,596,0.24
5,597,0.26
5,598,0.6
5,599,0.25
5,600,0.23
5,601,0.9
5,602,0.23
5,603,1.6
5,604,1.05
5,605,0.25
5,606,0.26
5,607,0.78
5,608,0.71
5,609,0.24
5,610,1.83
5,611,0.25
5,612,0.24
5,613,0.61
5,614,0.23
5,615,0.26
5,616,1.85
5,617,0.23
5,618,1.17
5,619,1.98
5,620,0.25
5,621,0.25
5,622,1.63
5,623,1.78
5,624,0.24
5,625,0.98
5,626,0.26
5,627,0.26
5,628,1.76
5,629,0.23
5,630,0.24
5,631,0.9
5,632,0.26
5,633,2.0
5,634,1.11
5,635,0.24
5,636,0.24
5,637,0.87
5,638,0.48
5,639,0.25
5,640,1.54
5,641,0.25
5,642,0.26
5,643,1.28
5,644,0.26
5,645,0.25
5,646,1.67
5,647,0.23
5,648,0.79
5,649,1.76
5,650,0.24
5,651,0.23
5,652,1.89
5,653,1.83
5,654,0.26
5,655,1.03
5,656,0.24
5,657,0.25
5,658,1.86
5,659,0.23
5,660,0.23
5,661,1.13
5,662,0.25
5,663,1.62
5,664,1.18
5,665,0.23
5,666,0.24
5,667,0.85
5,668,0.94
5,669,0.24
5,670,1.72
5,671,0.26
5,672,0.24
5,673,1.19
5,674,0.26
5,675,0.24
5,676,2.0
5,677,0.24
5,678,1.32
5,679,1.76
5,680,0.23
5,681,0.24
5,682,1.31
5,683,1.77
5,684,0.25
5,685,0.56
5,686,0.24
5,687,0.24
5,688,2.06
5,689,0.24
5,690,0.25
5,691,0.78
5,692,0.24
5,693,1.96
5,694,2.07
5,695,0.23
5,696,0.26
5,697,1.86
5,698,0.68
5,699,0.25
5,700,1.83
5,701,0.24
5,702,0.26
5,703,0.98
5,704,0.24
5,705,0.25
5,706,1.58
5,707,0.26
5,708,1.29
5,709,0.74
5,710,0.26
5,711,0.24
5,712,1.82
5,713,0.66
5,714,0.25
5,715,2.06
5,716,0.24
5,717,0.25
5,718,0.94
5,719,0.24
5,720,0.25
5,721,1.77
5,722,0.23
5,723,1.15
5,724,2.05
5,725,0.23
5,726,0.23
5,727,0.25
5,728,0.7
6,434,2.5
6,437,2.0
6,440,2.5
6,443,2.0
6,446,2.5
6,449,2.0
6,452,2.0
6,455,2.0
6,458,2.5
6,461,2.0
6,464,2.0
6,467,2.5
6,470,2.5
6,473,2.5
6,476,2.0
6,479,2.0
6,482,2.5
6,485,2.0
6,488,2.5
6,491,2.5
6,531,2.5
6,532,2.0
6,533,2.5
6,534,2.0
6,535,2.5
6,536,2.0
6,542,3.32
6,543,1.0
6,544,0.24
6,545,0.25
6,546,1.85
6,547,1.57
6,548,0.24
6,549,1.47
6,550,0.25
6,551,0.23
6,552,1.37
6,553,0.23
6,554,0.25
6,555,1.11
6,556,0.25
6,557,1.5
6,558,1.27
6,559,0.23
6,560,0.25
6,561,0.67
6,562,1.61
6,563,0.24
6,564,0.87
6,565,0.24
6,566,0.26
6,567,1.63
6,568,0.26
6,569,0.23
6,570,1.33
6,571,0.24
6,572,2.08
6,573,0.81
6,574,0.24
6,575,0.24
6,576,1.64
6,577,0.84
6,578,0.24
6,579,1.47
6,580,0.23
6,581,0.26
6,582,1.18
6,583,0.26
6,584,0.23
6,585,1.92
6,586,0.26
6,587,2.11
6,588,1.9
6,589,0.25
6,590,0.25
6,591,0.62
6,592,1.92
6,593,0.26
6,594,0.52
6,595,0.24
6,596,0.24
6,597,2.04
6,598,0.26
6,599,0.25
6,600,1.22
6,601,0.24
6,602,0.79
6,603,1.63
6,604,0.24
6,605,0.24
6,606,1.14
6,607,2.07
6,608,0.24
6,609,0.78
6,610,0.23
6,611,0.26
6,612,1.88
6,613,0.26
6,614,0.25
6,615,0.5
6,616,0.23
6,617,1.08
6,618,1.71
6,619,0.25
6,620,0.26
6,621,2.15
6,622,0.72
6,623,0.26
6,624,2.02
6,625,0.24
6,626,0.25
6,627,1.06
6,628,0.23
6,629,0.24
6,630,0.69
6,631,0.23
6,632,1.1
6,633,2.09
6,634,0.26
6,635,0.23
6,636,0.81
6,637,1.12
6,638,0.24
6,639,0.76
6,640,0.25
6,641,0.24
6,642,1.3
6,643,0.26
6,644,0.23
6,645,0.68
6,646,0.23
6,647,1.82
6,648,1.15
6,649,0.26
6,650,0.26
6,651,1.78
6,652,1.82
6,653,0.26
6,654,1.68
6,655,0.23
6,656,0.23
6,657,1.27
6,658,0.25
6,659,0.25
6,660,1.96
6,661,0.24
6,662,0.56
6,663,1.69
6,664,0.25
6,665,0.25
6,666,1.19
6,667,0.94
6,668,0.25
6,669,1.05
6,670,0.24
6,671,0.25
6,672,1.49
6,673,0.24
6,674,0.24
6,675,1.25
6,676,0.23
6,677,2.01
6,678,0.52
6,679,0.25
6,680,0.24
6,681,1.67
6,682,1.98
6,683,0.23
6,684,1.64
6,685,0.26
6,686,0.25
6,687,0.72
6,688,0.26
6,689,0.26
6,690,1.9
6,691,0.24
6,692,1.0
6,693,0.75
6,694,0.26
6,695,0.23
6,696,1.25
6,697,1.76
6,698,0.26
6,699,1.5
6,700,0.24
6,701,0.25
6,702,2.01
6,703,0.25
6,704,0.23
6,705,0.78
6,706,0.23
6,707,1.6
6,708,0.58
6,709,0.24
6,710,0.25
6,711,1.86
6,712,0.7
6,713,0.23
6,714,0.5
6,715,0.26
6,716,0.24
6,717,1.96
6,718,0.26
6,719,0.23
6,720,1.38
6,721,0.23
6,722,1.58
6,723,0.94
6,726,1.54
6,727,1.68
7,1,1.52
7,2,0.23
7,3,0.5
7,4,1.68
7,5,0.79
7,6,0.25
7,7,1.11
7,8,0.25
7,9,1.11
7,10,1.63
7,11,1.59
7,12,0.23
7,13,1.0
7,14,0.26
7,15,1.56
7,16,1.36
7,17,1.04
7,18,0.24
7,19,0.98
7,20,0.26
7,21,1.03
7,22,1.79
7,23,1.34
7,24,0.26
7,25,1.6
7,26,0.24
7,27,0.73
7,28,1.41
7,29,1.44
7,30,0.23
7,31,2.06
7,32,0.23
7,33,0.73
7,34,2.02
7,35,0.92
7,36,0.23
7,37,1.32
7,38,0.24
7,39,0.82
7,40,2.12
7,41,1.68
7,42,0.23
7,43,1.64
7,44,0.23
7,45,1.92
7,46,2.02
7,47,0.84
7,48,0.24
7,49,1.84
7,50,0.24
7,51,1.21
7,52,0.77
7,53,0.68
7,54,0.24
7,55,1.82
7,56,0.24
7,57,0.89
7,58,1.88
7,59,1.78
7,60,0.25
7,61,1.31
7,62,0.24
7,63,1.77
7,64,1.16
7,65,1.86
7,66,0.26
7,67,1.23
7,68,0.23
7,69,1.95
7,70,0.78
7,71,1.3
7,72,0.25
7,73,1.23
7,74,0.26
7,75,1.54
7,76,0.8
7,77,1.77
7,78,0.25
7,79,0.7
7,80,0.24
7,81,1.92
7,82,0.6
7,83,1.88
7,84,0.23
7,85,0.81
7,86,0.26
7,87,0.23
7,88,1.9
7,410,0.78
7,411,0.26
7,412,1.7
7,413,0.71
7,414,2.09
7,415,0.24
7,416,1.17
7,417,0.26
7,418,1.49
7,419,0.59
7,420,1.79
7,421,0.23
7,422,0.87
7,423,0.25
7,424,1.68
7,425,1.22
7,426,1.95
7,427,0.26
7,428,1.43
7,429,0.24
7,430,1.98
7,431,1.86
7,432,0.58
7,433,0.26
7,434,1.64
7,435,0.23
7,436,0.56
7,437,1.78
7,438,1.46
7,439,0.24
7,440,0.87
7,441,0.25
7,442,1.84
7,443,1.92
7,444,0.98
7,445,0.25
7,446,2.01
7,447,0.26
7,448,0.94
7,449,1.79
7,450,1.5
7,451,0.25
7,452,0.82
7,453,0.25
7,454,1.65
7,455,1.83
7,456,0.71
7,457,0.24
7,458,1.81
7,459,0.26
7,460,0.98
7,461,2.04
7,462,1.92
7,464,0.96
7,543,2.0
7,547,2.5
7,548,2.0
7,552,2.0
7,553,2.5
7,557,2.5
7,558,2.5
7,562,2.0
7,563,2.0
7,567,2.5
7,568,2.0
7,572,2.5
7,573,2.5
7,577,2.5
7,578,2.0
7,582,2.5
7,583,2.5
7,587,2.5
7,588,2.0
7,592,2.5
7,593,2.0
7,597,2.5
7,598,2.0
7,602,2.0
7,603,2.0
7,607,2.5
7,608,2.0
7,612,2.5
7,613,2.0
7,617,2.5
7,618,2.5
7,622,2.5
7,623,2.0
7,627,2.5
7,628,2.0
7,632,2.5
7,633,2.0
7,637,2.0
7,638,2.0
7,642,2.5
7,643,2.0
7,647,2.5
7,648,2.0
7,652,2.5
7,653,2.5
7,657,2.5
7,658,2.0
7,662,2.5
7,663,2.0
8,270,1.88
8,271,0.26
8,272,0.23
8,273,1.62
8,274,0.25
8,275,0.61
8,276,2.06
8,277,0.24
8,278,0.25
8,279,1.0
8,280,1.9
8,281,0.26
8,282,1.79
8,283,0.24
8,284,0.25
8,285,0.61
8,286,0.23
8,287,0.24
8,288,1.67
8,289,0.26
8,290,1.47
8,291,0.71
8,292,0.26
8,293,0.24
8,294,2.04
8,295,1.0
8,296,0.25
8,297,1.79
8,298,0.25
8,299,0.26
8,300,1.64
8,301,0.24
8,302,0.24
8,303,1.01
8,304,0.25
8,305,1.71
8,306,2.07
8,307,0.23
8,308,0.24
8,309,0.92
8,310,1.64
8,311,0.26
8,312,0.79
8,313,0.26
8,314,0.24
8,315,1.9
8,316,0.24
8,317,0.26
8,318,1.82
8,319,0.26
8,320,1.34
8,321,1.92
8,322,0.26
8,323,0.25
8,324,0.93
8,325,1.52
8,326,0.23
8,327,0.6
8,328,0.26
8,329,0.25
8,330,1.67
8,331,0.23
8,332,0.26
8,333,0.8
8,334,0.24
8,335,1.66
8,336,1.98
8,337,0.26
8,338,0.24
8,339,0.82
8,340,1.76
8,341,0.23
8,342,1.26
8,343,0.24
8,344,0.26
8,345,0.94
8,346,0.23
8,347,0.24
8,348,1.73
8,349,0.24
8,350,1.82
8,351,1.63
8,352,0.23
8,353,0.23
8,354,1.31
8,355,0.92
8,356,0.24
8,357,1.63
8,358,0.23
8,359,0.25
8,360,0.68
8,361,0.26
8,362,0.25
8,363,0.63
8,364,0.24
8,365,1.79
8,366,0.92
8,367,0.24
8,368,0.25
8,369,1.92
8,370,1.05
8,371,0.25
8,372,1.65
8,373,0.25
8,374,0.25
8,375,0.86
8,376,0.25
8,377,0.23
8,378,0.65
8,379,0.24
8,380,1.74
8,381,0.58
8,382,0.25
8,383,0.23
8,384,1.5
8,385,0.78
8,386,0.23
8,387,1.67
8,388,0.25
8,389,0.26
8,390,0.64
8,391,0.25
8,392,0.23
8,393,1.96
8,394,0.23
8,395,1.2
8,667,2.5
8,668,2.0
8,672,2.5
8,673,2.0
8,677,2.0
8,678,2.5
8,682,2.0
8,683,2.5
8,687,2.5
8,688,2.5
8,692,2.0
8,693,2.5
8,697,2.5
8,698,2.5
8,702,2.0
8,703,2.5
8,707,2.0
8,708,2.5
8,712,2.0
8,713,2.0
8,717,2.0
8,718,2.5
8,722,2.0
8,723,2.5
8,727,2.0
8,728,2.5
14,1,0.25
14,2,0.27
14,4,0.25
14,17,0.24
14,19,0.23
14,52,0.23
14,72,0.23
14,79,0.23
14,90,0.25
14,94,0.25
14,142,0.23
14,167,0.23
14,188,0.23
14,191,0.23
14,202,0.23
14,211,0.23
14,213,0.23
14,228,0.23
14,254,0.23
14,255,0.23
14,268,0.23
14,270,0.26
14,271,0.26
14,313,0.23
14,332,0.24
14,337,0.23
14,344,0.25
14,348,0.23
14,376,0.23
14,386,0.23
14,387,0.23
14,390,0.23
14,397,0.23
14,410,0.23
14,411,0.23
14,416,0.23
14,419,0.23
14,420,0.23
14,422,0.23
14,432,0.23
14,434,0.24
14,447,0.23
14,450,0.23
14,453,0.25
14,455,0.23
14,456,0.23
14,458,0.23
14,473,0.23
14,474,0.23
14,482,0.23
14,487,0.23
14,502,0.23
14,516,0.23
14,517,0.23
14,518,0.23
14,520,0.23
14,526,0.23
14,540,0.23
14,553,0.23
14,558,0.23
14,563,0.23
14,570,0.23
14,574,0.23
14,578,0.23
14,579,0.23
14,581,0.23
14,585,0.23
14,615,0.23
14,654,0.23
14,663,0.23
14,664,0.44
14,667,0.23
14,674,0.23
14,684,0.23
14,685,0.23
14,706,0.23
14,707,0.23
14,726,0.23
15,1,0.28
15,2,0.24
15,4,0.26
15,5,0.36
15,6,0.23
15,7,0.26
15,8,0.26
15,9,0.23
15,10,0.28
15,18,0.23
15,19,0.23
15,23,0.23
15,26,0.23
15,27,0.23
15,28,0.23
15,29,0.23
15,32,0.23
15,36,0.23
15,45,0.23
15,48,0.28
15,49,0.24
15,55,0.25
15,60,0.23
15,75,0.25
15,77,0.23
15,79,0.27
15,83,0.23
15,101,0.23
15,103,0.23
15,104,0.23
15,105,0.28
15,107,0.24
15,108,0.23
15,110,0.23
15,111,0.23
15,113,0.26
15,120,0.23
15,121,0.23
15,132,0.28
15,136,0.24
15,148,0.23
15,150,0.23
15,151,0.23
15,155,0.23
15,156,0.23
15,163,0.23
15,164,0.24
15,170,0.23
15,171,0.24
15,175,0.23
15,176,0.24
15,179,0.23
15,240,0.32
15,242,0.23
15,244,0.24
15,245,0.23
15,246,0.23
15,247,0.23
15,248,0.32
15,249,0.23
15,251,0.23
15,259,0.28
15,261,0.24
15,262,0.23
15,263,0.23
15,268,0.23
15,283,0.23
15,292,0.24
15,306,0.24
15,309,0.23
15,314,0.23
15,318,0.24
15,334,0.23
15,337,0.23
15,339,0.23
15,349,0.23
15,360,0.23
15,375,0.24
15,379,0.28
15,392,0.23
15,406,0.23
15,408,0.24
15,409,0.23
15,410,0.23
15,411,0.23
15,416,0.23
15,417,0.3
15,418,0.25
15,419,0.28
15,421,0.25
15,422,0.23
15,423,0.26
15,424,0.23
15,425,0.24
15,427,0.26
15,429,0.23
15,430,0.24
15,431,0.23
15,433,0.27
15,436,0.23
15,437,0.28
15,439,0.23
15,440,0.23
15,442,0.23
15,443,0.23
15,445,0.23
15,448,0.25
15,449,0.28
15,453,0.23
15,454,0.23
15,455,0.24
15,456,0.23
15,457,0.23
15,461,0.3
15,462,0.23
15,463,0.24
15,465,0.28
15,466,0.23
15,467,0.23
15,469,0.23
15,476,0.23
15,477,0.24
15,479,0.23
15,480,0.23
15,481,0.23
15,483,0.23
15,484,0.24
15,485,0.23
15,486,0.23
15,490,0.24
15,491,0.24
15,495,0.23
15,497,0.27
15,500,0.23
15,506,0.23
15,507,0.25
15,508,0.23
15,510,0.23
15,512,0.23
15,514,0.23
15,515,0.28
15,516,0.25
15,517,0.23
15,518,0.28
15,521,0.23
15,524,0.23
15,525,0.23
15,526,0.23
15,527,0.25
15,528,0.23
15,529,0.23
15,530,0.26
15,532,0.23
15,533,0.25
15,534,0.23
15,535,0.24
15,536,0.23
15,538,0.23
15,540,0.23
15,541,0.26
15,543,0.24
15,545,0.24
15,546,0.24
15,547,0.3
15,548,0.23
15,549,0.23
15,551,0.23
15,552,0.24
15,556,0.23
15,559,0.25
15,560,0.23
15,563,0.23
15,564,0.25
15,567,0.23
15,568,0.23
15,570,0.24
15,571,0.26
15,572,0.23
15,574,0.23
15,575,0.23
15,576,0.25
15,578,0.24
15,580,0.23
15,583,0.23
15,584,0.27
15,586,0.25
15,587,0.27
15,588,0.23
15,589,0.32
15,592,0.24
15,594,0.23
15,596,0.24
15,597,0.24
15,599,0.26
15,601,0.24
15,602,0.25
15,603,0.25
15,606,0.26
15,607,0.23
15,609,0.23
15,610,0.28
15,611,0.23
15,612,0.25
15,614,0.24
15,615,0.24
15,617,0.23
15,618,0.23
15,619,0.24
15,620,0.25
15,621,0.24
15,622,0.23
15,623,0.25
15,626,0.23
15,630,0.24
15,631,0.25
15,632,0.26
15,633,0.32
15,635,0.23
15,636,0.3
15,639,0.23
15,641,0.23
15,646,0.23
15,648,0.28
15,652,0.23
15,653,0.3
15,654,0.23
15,655,0.34
15,656,0.24
15,659,0.23
15,660,0.24
15,661,0.23
15,663,0.24
15,664,0.24
15,667,0.27
15,668,0.23
15,669,0.27
15,671,0.23
15,674,0.3
15,676,0.23
15,677,0.23
15,678,0.23
15,679,0.23
15,682,0.32
15,683,0.23
15,684,0.24
15,685,0.24
15,687,0.24
15,691,0.34
15,693,0.24
15,696,0.24
15,697,0.23
15,701,0.25
15,703,0.23
15,704,0.23
15,705,0.24
15,706,0.26
15,707,0.24
15,708,0.24
15,711,0.24
15,712,0.25
15,713,0.25
15,714,0.27
15,717,0.28
15,719,0.24
15,721,0.23
15,722,0.23
15,723,0.24
15,727,0.3
